102	1745	Goal	21/07/2018	en	http://www.goal.com/en/news/dost-signs-new-sporting-contract-after-terminating-previous/ft7gz06l5j4x1p0trc22jufm9
102	1746	Football Espana	21/07/2018	en	https://www.football-espana.net/72745/bas-dost-renews-sporting-cp
47	1747	Diario AS English	13/07/2018	en	https://en.as.com/en/2018/07/13/football/1531485591_437075.html
47	1748	Bleacher Report	18/07/2018	en	https://bleacherreport.com/articles/2786610-barcelona-reportedly-approach-arsenal-for-andre-gomes-transfer-latest-rumours
47	1749	Superdeporte	19/07/2018	es	https://www.superdeporte.es/valencia/2018/07/19/emery-habla-fichaje-andre-gomes/379978.html
44	1750	A Bola	18/06/2018	pt	https://www.abola.pt/Nacional/Noticias/Ver/736043
44	1751	A Bola	04/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/738647
47	1752	A Bola	20/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/741212
57	1753	O Jogo	10/06/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/estatuto-de-alex-telles-no-fc-porto-subiu-a-intransferivel-9428139.html
95	1754	Daily Star	28/07/2018	en	https://www.dailystar.co.uk/sport/football/719609/Man-Utd-transfer-news-Jose-Mourinho-Harry-Maguire-Leicester-Newcastle-Jamaal-Lascelles
95	1755	Daily Express	31/07/2018	en	https://www.express.co.uk/sport/football/996373/Man-Utd-transfer-news-Harry-Maguire-Leicester-offer-improved-contract
95	1756	Sky Sports	27/07/2018	en	http://www.skysports.com/football/news/11667/11449483/manchester-united-make-approach-for-harry-maguire
95	1757	Daily Mirror	26/07/2018	en	https://www.mirror.co.uk/sport/football/transfer-news/harry-maguire-transfer-manchester-united-12979633
95	1758	Daily Mirror	26/07/2018	en	https://www.mirror.co.uk/sport/football/transfer-news/harry-maguire-confident-manchester-united-12983044
95	1759	Metro	23/07/2018	en	https://metro.co.uk/2018/07/23/harry-maguire-sends-message-manchester-united-summer-transfer-7750644/
98	1760	The Telegraph	27/07/2018	en	https://www.telegraph.co.uk/football/2018/07/27/wolves-move-marcos-rojo-manchester-united-prepare-huge-bid-harry/
98	1761	Metro	24/07/2018	en	https://metro.co.uk/2018/07/24/manchester-united-sent-strong-message-harry-maguire-pursuit-7753764/
95	1762	Metro	22/07/2018	en	https://metro.co.uk/2018/07/22/manchester-united-considering-65-million-bid-harry-maguire-7744940/
98	1763	Sky Sports	24/07/2018	en	http://www.skysports.com/football/news/12040/11446840/harry-maguire-wanted-at-leicester-by-claude-puel-amid-manchester-united-links
95	1764	Daily Mail	21/07/2018	en	http://www.dailymail.co.uk/sport/football/article-5977689/Manchester-United-consider-making-65m-bid-Harry-Maguire.html
245	1765	Daily Mail	30/07/2018	en	http://www.dailymail.co.uk/sport/football/article-6006577/West-Ham-make-tying-Domingos-Quina-new-long-term-contract-priority.html
170	1766	Daily Star	28/07/2018	en	https://www.dailystar.co.uk/sport/football/719623/West-Ham-transfer-news-Barcelona-Domingos-Quina-Slaven-Bilic
170	1767	Sky Sports	25/07/2018	en	http://www.skysports.com/football/news/11833/11448558/barcelona-send-official-to-finland-as-interest-in-domingos-quina-intensifies
170	1768	Daily Mirror	27/07/2018	en	https://www.mirror.co.uk/sport/football/transfer-news/domingos-quina-lined-up-shock-12988786
170	1769	Sports Mole	23/07/2018	en	https://www.sportsmole.co.uk/football/barcelona/transfer-talk/news/barca-enquire-about-west-ham-youngster-quina_331321.html
170	1770	A Bola	27/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/742343
170	1771	Sky Sports	27/07/2018	en	http://www.skysports.com/football/news/11685/11449610/domingos-quina-why-are-barcelona-tracking-west-hams-youth-star
245	1772	Sky Sports	29/07/2018	en	http://www.skysports.com/football/news/11685/11453818/west-ham-want-to-offer-barcelona-target-domingos-quina-a-new-contract
170	1773	Record	23/07/2018	pt	https://www.record.pt/internacional/paises/espanha/detalhe/barcelona-de-olho-em-domingos-quina.html
245	1774	O Jogo	27/07/2018	pt	https://www.ojogo.pt/internacional/portugueses/noticias/interior/domingos-quina-brilha-no-europeu-sub-19-e-tambem-mexe-com-o-mercado-9644705.html
170	1775	The Sun	28/07/2018	en	https://www.thesun.co.uk/sport/football/6884463/west-ham-transfer-news-domingos-quina-barcelona/
170	1776	El Desmarque	28/07/2018	es	http://eldesmarque.com/barcelona/fc-barcelona/noticias/114911-el-barca-sigue-a-una-promesa-lusa
245	1777	Sports Mole	30/07/2018	en	https://www.sportsmole.co.uk/football/barcelona/transfer-talk/news/west-ham-offer-new-contract-to-quina_331834.html
197	1778	Talksport	23/07/2018	en	https://talksport.com/football/402391/chelsea-transfer-news-deal-manchester-united-sign-anthony-martial/
137	1779	Daily Star	03/08/2018	en	https://www.dailystar.co.uk/sport/football/720746/Man-Utd-transfer-news-Anthony-Martial-swap-deal-Premier-League-gossip
197	1780	Daily Star	23/07/2018	en	https://www.dailystar.co.uk/sport/football/718255/Man-Utd-Transfer-News-Jose-Mourinho-Accepts-Chelsea-Anthony-Martial-Request-Rumours-Gossip
197	1781	Metro	23/07/2018	en	https://metro.co.uk/2018/07/23/jose-mourinho-fires-warning-anthony-martial-chelsea-transfer-link-7747094/
63	1782	London Evening Standard	03/08/2018	en	https://www.standard.co.uk/sport/football/tottenham-nowhere-near-aston-villas-jack-grealish-valuation-says-steve-bruce-a3903231.html
63	1783	Sky Sports	03/08/2018	en	http://www.skysports.com/football/news/11677/11459156/tottenham-nowhere-near-jack-grealish-price-says-aston-villa-boss-steve-bruce
63	1784	Goal	03/08/2018	en	http://www.goal.com/en/news/tottenham-nowhere-near-grealish-valuation-says-bruce/o6g2lwaq3ud112znynyv2sefw
170	1785	Sky Sports	27/07/2018	en	http://www.skysports.com/football/news/11685/11450688/barcelona-to-hold-domingos-quina-talks-with-west-ham
95	1786	Sky Sports	27/07/2018	en	http://www.skysports.com/transfer/news/12691/11449483/manchester-united-make-approach-for-harry-maguire
98	1787	Sky Sports	24/07/2018	en	http://www.skysports.com/football/news/11712/11446840/harry-maguire-wanted-at-leicester-by-claude-puel-amid-manchester-united-links
98	1788	Sky Sports	02/08/2018	en	http://www.skysports.com/football/news/11095/11457024/selling-maguire-would-have-hurt-us
98	1789	Goal	24/07/2018	en	http://www.goal.com/en-ke/news/harry-maguire-manchester-united-claude-puel-wants-leicester-city-/3sqaw7fuuny21to0ha0y29c7c
95	1790	Record	23/07/2018	pt	https://www.record.pt/internacional/paises/inglaterra/detalhe/maguire-e-hipotese-para-mourinho.html
98	1791	A Bola	27/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/742326
98	1792	The Sun	11/07/2018	en	https://www.thesun.co.uk/world-cup-2018/6749481/leicester-city-harry-maguire-new-deal-world-cup-england/
98	1793	The Telegraph	26/07/2018	en	https://www.telegraph.co.uk/football/2018/07/26/man-utd-face-serious-fight-prise-harry-maguire-leicester/
98	1794	ESPN	31/07/2018	en	http://www.espn.com/soccer/leicester-city/story/3579717/leicester-city-will-not-sell-harry-maguire-this-window-claude-puel
200	1795	Daily Express	02/08/2018	en	https://www.express.co.uk/sport/football/997860/Man-Utd-transfer-news-Jose-Mourinho-Yerry-Mina-Barcelona
200	1796	Daily Express	02/08/2018	en	https://www.express.co.uk/sport/football/997889/Man-Utd-transfer-news-Yerry-Mina-sportgalleries
200	1797	Metro	31/07/2018	en	https://metro.co.uk/2018/07/31/yerry-mina-speaks-manchester-united-link-jose-mourinho-pushes-transfer-7782737/
50	1798	Goal	17/07/2018	en	http://www.goal.com/en/news/mina-warned-off-mid-table-everton-by-valderrama-as-he-weighs/ocd170dbio1r1fbyao9ozatyj
200	1799	Metro	01/08/2018	en	https://metro.co.uk/2018/08/01/manchester-united-transfer-chief-flies-spain-seal-35million-yerry-mina-deal-7787869/
136	1800	Sky Sports	21/07/2018	en	http://www.skysports.com/app/transfer/news/11095/11444500/leicester-striker-islam-slimani-targeted-for-loan-deal-by-former-club-sporting-lisbon
136	1801	Sky Sports	21/07/2018	en	http://www.skysports.com/football/news/11095/11444500/leicester-striker-islam-slimani-targeted-for-loan-deal-by-former-club-sporting-lisbon
136	1802	Leicestershire Live	19/07/2018	en	https://www.leicestermercury.co.uk/sport/football/transfer-news/islam-slimani-sporting-transfer-news-1801134
136	1803	The Sun	18/07/2018	en	https://www.thesun.co.uk/sport/football/6812028/leicester-islam-slimani-escape-sporting-lisbon/
136	1804	O Jogo	31/07/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/sporting-em-pressao-alta-para-agarrar-slimani-9662913.html
136	1805	Record	30/07/2018	pt	https://www.record.pt/futebol/futebol-nacional/liga-nos/sporting/detalhe/sousa-cintra-ja-conversou-com-slimani.html
136	1806	A Bola	21/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/741413
136	1807	Be Soccer Portuguese	21/07/2018	pt	https://pt.besoccer.com/noticia/sporting-insiste-no-emprestimo-de-slimani-472125
32	1808	Daily Express	25/07/2018	en	https://www.express.co.uk/sport/football/993987/Chelsea-transfer-news-Real-Madrid-agree-terms-Thibaut-Courtois-rumours-gossip-news
32	1809	Metro	18/07/2018	en	https://metro.co.uk/2018/07/18/chelsea-goalkeeper-thibaut-courtois-agrees-massive-contract-real-madrid-7729447/
32	1810	Bleacher Report	25/07/2018	en	https://bleacherreport.com/articles/2787753-real-madrid-reportedly-agree-terms-with-chelsea-goalkeeper-thibaut-courtois
32	1811	O Jogo	03/08/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/ainda-courtois-e-o-real-madrid-o-que-disse-sarri-sobre-o-assunto-9674991.html
32	1812	Daily Express	03/08/2018	en	https://www.express.co.uk/sport/football/998459/Real-Madrid-transfer-news-Chelsea-Thibaut-Courtois-changed-mind
32	1813	Mundo Deportivo	03/08/2018	es	https://www.mundodeportivo.com/futbol/real-madrid/20180803/451197547070/real-madrid-fichajes-inglaterra-premier-courtois.html
32	1814	El Espanol	28/07/2018	es	https://www.elespanol.com/elbernabeu/futbol/20180728/cuenta-courtois-madrid-espera-chelsea/325967540_0.html
32	1815	Daily Mirror	19/07/2018	en	https://www.mirror.co.uk/sport/football/transfer-news/thibaut-courtois-real-madrid-betting-12945815
32	1816	Fichajes.com	03/08/2018	es	http://www.fichajes.com/premier-league/el-chelsea-no-valora-ahora-el-adios-de-thibaut-courtois_138697
32	1817	Marca	03/08/2018	es	http://www.marca.com/futbol/premier-league/2018/08/03/5b646c9de2704e22958b4641.html
32	1818	Daily Express	02/07/2018	en	https://www.express.co.uk/sport/football/982534/Real-Madrid-transfer-news-Chelsea-Thibaut-Courtois-regrets-gossip
21	1819	The Sun	20/07/2018	en	https://www.thesun.co.uk/sport/football/6831104/chelsea-receive-third-willian-barcelona-bid-topping-55million/
21	1820	A Bola	20/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/741285
21	1821	Be Soccer Portuguese	22/07/2018	pt	https://pt.besoccer.com/noticia/barca-oferece-73m-por-willian-472385
21	1822	A Bola	12/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/739979
22	1823	Depor	28/07/2018	es	https://depor.com/futbol-internacional/inglaterra/fichajes-manchester-united-mourinho-medio-cerrar-willian-chelsea-82643
21	1824	Fichajes.net	04/07/2018	es	http://www.fichajes.net/noticias/fichaje-imposible-todos-veranos-barca-20180704.html
21	1825	Sport	23/07/2018	es	https://www.sport.es/es/noticias/barca/contacto-por-willian-barcelona-6956143
21	1826	Sport	21/07/2018	es	https://www.sport.es/es/noticias/barca/sky-sport-tercera-oferta-del-barca-por-willian-esta-encima-mesa-6954547
21	1827	Sport	04/07/2018	es	https://www.sport.es/es/noticias/barca/willian-sabe-nada-del-barcelona-6925392
170	1828	Sky Sports	27/07/2018	en	http://www.skysports.com/transfer/news/12691/11450688/barcelona-to-hold-domingos-quina-talks-with-west-ham
202	1829	Talksport	01/08/2018	en	https://talksport.com/football/406241/liverpool-transfer-news-barcelona-target-mignolet/
202	1830	Daily Express	03/08/2018	en	https://www.express.co.uk/sport/football/998260/Liverpool-transfer-news-Simon-Mignolet-Barcelona-Besiktas-gossip-rumours
202	1831	Teamtalk	31/07/2018	en	https://www.teamtalk.com/news/liverpool-goalkeeper-a-surprise-target-for-la-liga-giants
202	1832	Fichajes.com	31/07/2018	es	http://www.fichajes.com/breves/fc-barcelona-simon-mignolet-aparece-en-escena_138594
202	1833	Depor	31/07/2018	es	https://depor.com/futbol-internacional/espana/barcelona-medita-fichar-arquero-liverpool-sky-sports-liga-santander-82977
202	1834	Futbolistos	31/07/2018	es	https://futbolistos.es/mignolet-posible-fichaje-barcelona-2018-19/
202	1835	Metro	21/07/2018	en	https://metro.co.uk/2018/07/21/simon-mignolet-emerges-shock-transfer-candidate-barcelona-7743678/
202	1836	Teamtalk	01/08/2018	en	https://www.teamtalk.com/news/barcelona-interested-in-unlikely-12-5m-deal-for-liverpool-star
202	1837	Bleacher Report	31/07/2018	en	https://bleacherreport.com/articles/2788797-barcelona-transfer-news-simon-mignolet-interest-emerges-in-latest-rumours
202	1838	Daily Mail	31/07/2018	en	http://www.dailymail.co.uk/sport/football/article-6012183/Barcelona-eye-Liverpool-goalkeeper-Simon-Mignolet-look-replace-Jasper-Cillessen.html
246	1839	The Sun	24/07/2018	en	https://www.thesun.co.uk/sport/football/6856708/hugo-lloris-real-madrid-tottenham-60m-bid/
246	1840	Talksport	25/07/2018	en	https://talksport.com/football/403465/tottenham-transfer-news-lloris-real-madrid/
246	1841	HITC	25/07/2018	en	http://www.hitc.com/en-gb/2018/07/25/reported-60m-bid-for-hugo-lloris-will-surely-be-too-hard-to-turn/
246	1842	Daily Mirror	24/07/2018	en	https://www.mirror.co.uk/sport/football/transfer-news/hugo-lloris-wanted-real-madrid-12975158
246	1843	A Bola	25/07/2018	pt	https://www.abola.pt/Nnh/Noticias/Ver/741944
246	1844	Be Soccer Portuguese	25/07/2018	pt	https://pt.besoccer.com/noticia/the-sun-o-real-agora-quer-lloris-473921
246	1845	Goal Portuguese	25/07/2018	pt	http://www.goal.com/br/not%C3%ADcias/lloris-e-monitorado-pelo-real-madrid/1s7pcc7yjzwhw1l1yp50c8rsph
246	1846	Sport	25/07/2018	es	https://www.sport.es/es/noticias/real-madrid/real-madrid-prepara-millones-euros-para-lloris-6960259
246	1847	Mundo Deportivo	26/07/2018	es	https://www.mundodeportivo.com/futbol/real-madrid/20180726/451095112559/real-madrid-fichajes-futbol-tottenham.html
246	1848	Fichajes.com	25/07/2018	es	http://www.fichajes.com/premier-league/insisten-en-vincular-a-hugo-lloris-con-el-real-madrid_138330
156	1849	Sport	14/06/2018	es	https://www.sport.es/es/noticias/barca/griezmann-seguira-atletico-no-fichara-por-barcelona-6872226
45	1850	Goal	25/07/2018	en	http://www.goal.com/en/news/atletico-madrid-announce-gelson-martins-signing/rxd5z3zfkcuf19q8axcrhz9b7
45	1851	Sky Sports	25/07/2018	en	http://www.skysports.com/football/news/11827/11448204/atletico-madrid-sign-gelson-martins-from-sporting-on-free
45	1852	Daily Mail	25/07/2018	en	http://www.dailymail.co.uk/sport/football/article-5990403/Atletico-Madrid-sign-Gelson-Martins-six-year-deal-terminated-Sporting-Lisbon-contract.html
45	1853	Independent	25/07/2018	en	https://www.independent.co.uk/sport/football/transfers/gelson-martins-atletico-madrid-transfer-news-sporting-thomas-lemar-a8463206.html
45	1854	Bleacher Report	25/07/2018	en	https://bleacherreport.com/articles/2787750-atletico-madrid-announce-signing-of-gelson-martins-on-5-year-contract)
45	1855	Football Espana	25/07/2018	en	https://www.football-espana.net/72814/atleti-sign-gelson-martins-sporting-cp
45	1856	A Bola	25/07/2018	pt	https://www.abola.pt/nnh/Noticias/Ver/741968
45	1857	O Jogo	25/07/2018	pt	https://www.ojogo.pt/futebol/1a-liga/sporting/noticias/interior/atletico-madrid-oficializa-gelson-martins-9634624.html
45	1858	Sapo	25/07/2018	pt	https://24.sapo.pt/desporto/artigos/oficial-gelson-martins-assina-pelo-atletico-madrid
45	1859	Correio da Manhã	25/07/2018	pt	https://www.cmjornal.pt/desporto/futebol/detalhe/atletico-de-madrid-oficializa-contratacao-de-gelson-martins
45	1860	Diario AS	25/07/2018	es	https://as.com/futbol/2018/07/25/primera/1532513164_192094.html
45	1861	Record	25/07/2018	pt	https://www.record.pt/internacional/paises/espanha/detalhe/oficial-atletico-madrid-anuncia-gelson-martins.html
95	1862	Daily Star	27/07/2018	en	https://www.dailystar.co.uk/sport/football/719232/Man-Utd-80m-Leicester-defender-Harry-Maguire-transfer-news
95	1863	Daily Express	29/07/2018	en	https://www.express.co.uk/sport/football/995848/Man-Utd-transfer-news-Harry-Maguire-Simon-Grayson
95	1864	Daily Express	27/07/2018	en	https://www.express.co.uk/sport/football/994872/Man-Utd-transfer-news-Harry-Maguire-world-record
95	1865	Daily Express	31/07/2018	en	https://www.express.co.uk/sport/football/996783/Manchester-United-transfer-news-Ed-Woodward-Jose-Mourinho-defy-Toby-Alderweireld
22	1866	Daily Express	31/07/2018	en	https://www.express.co.uk/sport/football/996703/Manchester-United-transfer-news-Jose-Mourinho-Chelsea-Willian-Anthony-Martial-concern
95	1867	Be Soccer Spanish	26/07/2018	es	https://es.besoccer.com/noticia/mourinho-vuelve-a-insistir-por-maguire-474480
95	1868	Daily Star	29/07/2018	en	https://www.dailystar.co.uk/sport/football/719759/Man-Utd-Jose-Mourinho-Leicester-Harry-Maguire-Toby-Alderweireld-Mark-Bosnich
95	1869	Daily Express	26/07/2018	en	https://www.express.co.uk/sport/football/994579/Man-Utd-transfer-news-Jose-Mourinho-Harry-Maguire-Leicester-odds-rumours-gossip-news
95	1870	The Sun	13/07/2018	en	https://www.thesun.co.uk/sport/football/6767487/manchester-united-transfer-news-harry-maguire-50m-jose-mourinho/
95	1871	Bleacher Report	26/07/2018	en	https://bleacherreport.com/articles/2787965-manchester-united-reportedly-approach-leicester-over-harry-maguire-transfer
43	1872	The Sun	24/07/2018	en	https://www.thesun.co.uk/sport/football/6849723/arsenal-news-steven-nzonzi-transfer-france/
43	1873	Daily Express	16/07/2018	en	https://www.express.co.uk/sport/football/989575/Arsenal-Transfer-News-Steven-Nzonzi-Sevilla-Joaquin-Caparros
43	1874	Diario AS	14/07/2018	es	https://as.com/futbol/2018/07/14/primera/1531552238_915002.html
81	1875	O Jogo	02/08/2018	pt	https://www.ojogo.pt/internacional/noticias/interior/kovacic-recusa-proposta-do-united-por-nao-gostar-do-jogo-de-mourinho-9668566.html
43	1876	Mundo Deportivo	02/06/2018	es	https://www.mundodeportivo.com/futbol/20180602/444023397455/la-aficion-del-arsenal-suena-con-el-fichaje-de-nzonzi.html
43	1877	Mundo Deportivo	13/07/2018	es	https://www.mundodeportivo.com/futbol/sevilla/20180713/45876213789/el-arsenal-se-olvida-de-nzonzi.html
43	1878	Mundo Deportivo	03/06/2018	es	https://www.mundodeportivo.com/futbol/sevilla/20180603/444045378165/emery-apretara-para-convencer-a-nzonzi.html
227	1879	The Times	24/07/2018	en	https://www.thetimes.co.uk/article/everton-manager-marco-silva-confirms-interest-in-barcelonas-lucas-digne-hlmtzn8cn
227	1880	Daily Star	30/07/2018	en	https://www.dailystar.co.uk/sport/football/719818/Barcelona-transfer-news-Everton-Lucas-Digne
9	1881	The Sun	01/08/2018	en	https://www.thesun.co.uk/sport/football/6916000/manchester-united-54m-real-madrid-mateo-kovacic/
9	1882	Daily Star	01/08/2018	en	https://www.dailystar.co.uk/sport/football/720437/Man-Utd-transfer-news-Mateo-Kovacic-Real-Madrid-deal-latest-update
9	1883	The Sun	02/08/2018	en	https://www.thesun.co.uk/sport/football/6921526/manchester-united-mateo-kovacic-real-madrid-jose-mourinho/
9	1884	Sport English	01/08/2018	en	https://www.sport-english.com/en/news/real-madrid/marca-manchester-united-offer-real-madrid-60m-for-mateo-kovacic-6971558
9	1885	Marca	01/08/2018	es	http://www.marca.com/futbol/real-madrid/2018/08/01/5b6177beca4741fa368b45f9.html
9	1886	Sport	01/08/2018	es	https://www.sport.es/es/noticias/real-madrid/united-ofrece-millones-por-kovacic-6971558
199	1887	Marca	22/07/2018	es	http://www.marca.com/futbol/real-madrid/2018/07/22/5b536917e2704e76668b4576.html
199	1888	Sport	23/06/2018	es	https://www.sport.es/es/noticias/real-madrid/kovacic-confirma-que-quiere-irse-del-real-madrid-6903485
199	1889	Fichajes.net	02/06/2018	es	http://www.fichajes.net/noticias/centrocampista-pone-duda-continuidad-real-madrid-20180602.html
137	1890	Daily Mirror	14/06/2018	en	https://www.mirror.co.uk/sport/football/news/jose-mourinho-unwilling-anthony-martial-12704549
137	1891	Metro	01/08/2018	en	https://metro.co.uk/2018/08/01/jose-mourinho-aims-dig-anthony-martial-manchester-uniteds-win-real-madrid-7783804/
137	1892	Metro	13/06/2018	en	https://metro.co.uk/2018/06/13/jose-mourinho-will-allow-anthony-martial-leave-manchester-united-sign-superstar-replacement-7629437/
137	1893	A Bola	21/07/2018	pt	https://www.abola.pt/Internacional/Noticias/Ver/741431
137	1894	The Guardian	23/07/2018	en	https://www.theguardian.com/football/2018/jul/23/jose-mourinho-anthony-martial-transfer-manchester-united
137	1895	Sport	26/07/2018	es	https://www.sport.es/es/noticias/premier-league/martial-mourinho-divorcian-6962823
33	1896	London Evening Standard	26/07/2018	en	https://www.standard.co.uk/sport/football/anthony-martial-manchester-united-future-tottenham-on-alert-as-jose-mourinho-fumes-over-tour-exit-a3896886.html
33	1897	The Telegraph	21/07/2018	en	https://www.telegraph.co.uk/football/2018/07/21/man-utd-resist-attempt-spurs-sign-anthony-martial/
247	1898	Sky Sports	21/07/2018	en	http://www.skysports.com/football/news/11679/11444925/joe-hart-keen-for-permanent-move-away-from-manchester-city
247	1899	A Bola	22/07/2018	pt	https://www.abola.pt/Clubes/Noticias/Ver/741436/160
197	1900	Daily Star	03/08/2018	en	https://www.dailystar.co.uk/sport/football/720939/Man-Utd-news-Jose-Mourinho-force-Anthony-Martial-Chelsea-60m-video
248	1901	Record	28/07/2018	pt	https://www.record.pt/internacional/paises/inglaterra/detalhe/chelsea-ataca-pickford.html
248	1902	Bleacher Report	30/07/2018	en	https://bleacherreport.com/articles/2788519-everton-reportedly-prepare-jordan-pickford-contract-to-ward-off-chelsea-interest
248	1903	Daily Express	01/08/2018	en	https://www.express.co.uk/sport/football/997200/Chelsea-transfer-news-Jan-Oblak-Kevin-Trapp-Jordan-Pickford-gossip-rumours
248	1904	Metro	02/08/2018	en	https://metro.co.uk/2018/08/02/everton-goalkeeper-jordan-pickford-drops-major-hint-future-amid-chelsea-transfer-links-7789469/
248	1905	Daily Star	30/07/2018	en	https://www.dailystar.co.uk/sport/football/719991/Chelsea-transfer-news-Everton-Jordan-Pickford-Jamie-Carragher-Tony-Bellew-Premier-League
249	1906	Daily Star	30/07/2018	en	https://www.dailystar.co.uk/sport/football/719813/Chelsea-transfer-news-Everton-Jordan-Pickford-contract
248	1907	Sport	27/07/2018	es	https://www.sport.es/es/noticias/mercado-fichajes/pickford-punto-mira-del-chelsea-6965045
249	1908	Daily Express	30/07/2018	en	https://www.express.co.uk/sport/football/996021/Chelsea-transfer-news-Everton-Jordan-Pickford-contract-gossip-rumours
248	1909	Fichajes.net	27/07/2018	es	http://www.fichajes.net/noticias/fichaje-tiene-tiro-chelsea-20180727.html
250	1910	Daily Star	24/07/2018	en	https://www.dailystar.co.uk/sport/football/718468/Chelsea-transfer-news-Jack-Butland-next-club-latest-odds-bookies-Stoke-sportgalleries
250	1911	Sky Sports	27/07/2018	en	http://www.skysports.com/football/news/11701/11451198/gary-rowett-dismisses-jack-butland-exit-talk-amid-chelsea-link
250	1912	Daily Express	28/07/2018	en	https://www.express.co.uk/sport/football/995553/Chelsea-transfer-news-Stoke-Gary-Rowett-Jack-Butland-Thibaut-Courtois-gossip-rumours
250	1913	Daily Express	02/08/2018	en	https://www.express.co.uk/sport/football/997642/Chelsea-transfer-news-Jack-Butland-Stoke
250	1914	Metro	01/08/2018	en	https://metro.co.uk/2018/08/01/chelsea-transfer-target-jack-butland-expected-stay-stoke-city-7784796/
250	1915	The Sun	26/07/2018	en	https://www.thesun.co.uk/sport/football/6874458/jack-butland-stoke-city-gary-rowett-chelsea-premier-league/
250	1916	Daily Express	05/07/2018	en	https://www.express.co.uk/sport/football/984376/Chelsea-transfer-news-Jack-Butland-Stoke-Liverpool-development-gossip
250	1917	Talksport	27/07/2018	en	https://talksport.com/football/404648/chelsea-transfer-stoke-gary-rowett-jack-butland/
250	1918	Sky Sports	23/07/2018	en	http://www.skysports.com/football/news/11668/11446632/jack-butland-on-list-of-candidates-to-replace-thibaut-courtois-at-chelsea
217	1919	Mundo Deportivo	21/07/2018	es	https://www.mundodeportivo.com/futbol/fc-barcelona/20180721/45977651404/dembele-francia-barca-chelsea-willian.html
211	1920	Daily Express	27/07/2018	en	https://www.express.co.uk/sport/football/995193/Arsenal-transfer-news-Barcelona-Ousmane-Dembele-Sven-Mislintat-contacted-gossip-Kike-Marin
217	1921	Fichajes.com	28/07/2018	es	http://www.fichajes.com/liga/fc-barcelona-que-futuro-le-espera-a-ousmane-dembele_138396
209	1922	Daily Star	27/07/2018	en	https://www.dailystar.co.uk/sport/football/719305/Liverpool-transfer-news-Barcelona-Ousmane-Dembele-Jurgen-Klopp-Malcom-Alisson-Valverde
211	1923	Daily Star	20/07/2018	en	https://www.dailystar.co.uk/sport/football/717824/Arsenal-transfer-news-Barcelona-Ousmane-Dembele-Unai-Emery-Messi-Suarez-Coutinho-Willian
211	1924	Metro	20/07/2018	en	https://metro.co.uk/2018/07/20/arsenal-land-barcelona-star-ousmane-dembele-one-condition-7742496/
211	1925	Teamtalk	20/07/2018	en	https://www.teamtalk.com/news/arsenal-boss-emery-sees-e145m-barcelona-winger-as-dream-signing
251	1926	Sport Witness	21/07/2018	en	http://sportwitness.co.uk/dembele-chelsea-barcelona-react-complete-outrage-claims-transfer-offer/
211	1927	Daily Express	04/08/2018	en	https://www.express.co.uk/sport/football/998066/Arsenal-Transfer-News-Live-Updates-Ousmane-Dembele-Unai-Emery-Barcelona-Gossip-Latest
21	1928	Football 365	23/07/2018	en	https://www.football365.com/news/willian-latest-chelsea-and-barca-almost-40m-apart
176	1929	ZeroZero	03/08/2018	pt	https://www.zerozero.pt/news.php?id=227574
176	1930	A Bola	03/08/2018	pt	https://www.abola.pt/nnh/noticias/ver/743441
176	1931	A Bola	27/07/2018	pt	https://www.abola.pt/nnh/noticias/ver/742347
176	1932	O Jogo	27/07/2018	pt	https://www.ojogo.pt/futebol/1a-liga/porto/noticias/interior/west-ham-avanca-por-marega-e-oferece-moeda-de-troca-avancam-ingleses-9646167.html
176	1933	HITC	02/08/2018	en	http://www.hitc.com/en-gb/2018/08/02/report-west-ham-currently-deem-moussa-marega-too-expensive/
176	1934	Daily Mail	26/07/2018	en	http://www.dailymail.co.uk/sport/football/article-5997103/West-Ham-hold-talks-signing-22m-Porto-striker-Moussa-Marega.html
176	1935	The Sun	27/07/2018	en	https://www.thesun.co.uk/sport/football/6878407/west-ham-transfer-news-marega-kouyate/
227	1936	Fichajes.com	01/08/2018	es	http://www.fichajes.com/premier-league/oficial-lucas-digne-abandona-el-fc-barcelona_138615
227	1937	Sport	01/08/2018	es	https://www.sport.es/es/noticias/barca/digne-confirma-que-ficha-por-everton-6971201
227	1938	Mundo Deportivo	31/07/2018	es	https://www.mundodeportivo.com/futbol/fc-barcelona/20180731/451176223011/digne-everton-barca-traspaso.html
227	1939	Sport	01/08/2018	es	https://www.sport.es/es/noticias/barca/las-palabras-despedida-lucas-digne-barcelona-video-6971258
242	1940	Daily Express	26/07/2018	en	https://www.express.co.uk/sport/football/994400/Liverpool-transfer-news-West-Bromwich-Albion-Sheyi-Ojo-gossip-rumours-news
